"Site","Month","Species","total","nsurveys","freq"
"Golden Gardens",12,"Brown Creeper",7,77,0.0909090909090909
"Golden Gardens",12,"Bufflehead",59,77,0.766233766233766
"Golden Gardens",12,"Bushtit",21,77,0.272727272727273
"Golden Gardens",12,"California Gull",3,77,0.038961038961039
"Golden Gardens",12,"Canada Goose",71,77,0.922077922077922
"Golden Gardens",12,"Chestnut-backed Chickadee",3,77,0.038961038961039
"Golden Gardens",12,"Common Goldeneye",9,77,0.116883116883117
"Golden Gardens",12,"Common Loon",1,77,0.012987012987013
"Golden Gardens",12,"Dark-eyed Junco",1,77,0.012987012987013
"Golden Gardens",12,"Double-crested Cormorant",35,77,0.454545454545455
"Golden Gardens",12,"European Starling",10,77,0.12987012987013
"Golden Gardens",12,"Gadwall",4,77,0.051948051948052
"Golden Gardens",12,"Glaucous-winged Gull",647,77,8.4025974025974
"Golden Gardens",12,"Glaucous-winged x Western Gull",82,77,1.06493506493506
"Golden Gardens",12,"Golden-crowned Kinglet",44,77,0.571428571428571
"Golden Gardens",12,"Golden-crowned Sparrow",1,77,0.012987012987013
"Golden Gardens",12,"Great Blue Heron",5,77,0.0649350649350649
"Golden Gardens",12,"Green-winged Teal",1,77,0.012987012987013
"Golden Gardens",12,"Harlequin Duck",2,77,0.025974025974026
"Golden Gardens",12,"Heermann's Gull",110,77,1.42857142857143
"Golden Gardens",12,"Hooded Merganser",10,77,0.12987012987013
"Golden Gardens",12,"Horned Grebe",61,77,0.792207792207792
"Golden Gardens",12,"House Finch",4,77,0.051948051948052
"Golden Gardens",12,"Killdeer",3,77,0.038961038961039
"Golden Gardens",12,"Mallard",1040,77,13.5064935064935
"Golden Gardens",12,"Mew Gull",25,77,0.324675324675325
"Golden Gardens",12,"Northern Flicker",2,77,0.025974025974026
"Golden Gardens",12,"Northern Shoveler",42,77,0.545454545454545
"Golden Gardens",12,"Pacific Wren",23,77,0.298701298701299
"Golden Gardens",12,"Pileated Woodpecker",1,77,0.012987012987013
"Golden Gardens",12,"Pine Siskin",110,77,1.42857142857143
"Golden Gardens",12,"Red-breasted Merganser",32,77,0.415584415584416
"Golden Gardens",12,"Red-breasted Nuthatch",6,77,0.0779220779220779
"Golden Gardens",12,"Red-breasted Sapsucker",1,77,0.012987012987013
"Golden Gardens",12,"Red-necked Grebe",20,77,0.25974025974026
"Golden Gardens",12,"Red-tailed Hawk",1,77,0.012987012987013
"Golden Gardens",12,"Red-winged Blackbird",2,77,0.025974025974026
"Golden Gardens",12,"Rhinoceros Auklet",1,77,0.012987012987013
"Golden Gardens",12,"Ring-billed Gull",18,77,0.233766233766234
"Golden Gardens",12,"Rock Pigeon",377,77,4.8961038961039
"Golden Gardens",12,"Ruby-crowned Kinglet",12,77,0.155844155844156
"Golden Gardens",12,"Sharp-shinned Hawk",1,77,0.012987012987013
"Golden Gardens",12,"Snow Goose",9,77,0.116883116883117
"Golden Gardens",12,"Song Sparrow",18,77,0.233766233766234
"Golden Gardens",12,"Spotted Towhee",3,77,0.038961038961039
"Golden Gardens",12,"Steller's Jay",1,77,0.012987012987013
"Golden Gardens",12,"Surf Scoter",6,77,0.0779220779220779
"Golden Gardens",12,"Townsend's Warbler",1,77,0.012987012987013
"Golden Gardens",12,"Varied Thrush",1,77,0.012987012987013
"Golden Gardens",12,"Western Grebe",6,77,0.0779220779220779
"Golden Gardens",12,"Western Gull",5,77,0.0649350649350649
"Golden Gardens",12,"White-crowned Sparrow",5,77,0.0649350649350649
"Lake Forest Park",1,"American Coot",1520,31,49.0322580645161
"Lake Forest Park",1,"American Crow",32,31,1.03225806451613
"Lake Forest Park",1,"American Goldfinch",16,31,0.516129032258065
"Lake Forest Park",1,"American Robin",26,31,0.838709677419355
"Lake Forest Park",1,"American Wigeon",59,31,1.90322580645161
"Lake Forest Park",1,"Bald Eagle",5,31,0.161290322580645
"Lake Forest Park",1,"Belted Kingfisher",2,31,0.0645161290322581
"Lake Forest Park",1,"Black-capped Chickadee",39,31,1.25806451612903
"Lake Forest Park",1,"Blue Jay",1,31,0.032258064516129
"Lake Forest Park",1,"Bufflehead",79,31,2.54838709677419
"Lake Forest Park",1,"Bushtit",42,31,1.35483870967742
"Lake Forest Park",1,"Canada Goose",8,31,0.258064516129032
"Lake Forest Park",1,"Canvasback",7,31,0.225806451612903
"Lake Forest Park",1,"Common Goldeneye",7,31,0.225806451612903
"Lake Forest Park",1,"Common Merganser",10,31,0.32258064516129
"Lake Forest Park",1,"Dark-eyed Junco",9,31,0.290322580645161
"Lake Forest Park",1,"Double-crested Cormorant",18,31,0.580645161290323
"Lake Forest Park",1,"Downy Woodpecker",2,31,0.0645161290322581
"Lake Forest Park",1,"European Starling",18,31,0.580645161290323
"Lake Forest Park",1,"Gadwall",82,31,2.64516129032258
"Lake Forest Park",1,"Glaucous-winged Gull",9,31,0.290322580645161
"Lake Forest Park",1,"Golden-crowned Kinglet",22,31,0.709677419354839
"Lake Forest Park",1,"Greater Scaup",198,31,6.38709677419355
"Lake Forest Park",1,"Green-winged Teal",3,31,0.0967741935483871
"Lake Forest Park",1,"Hooded Merganser",3,31,0.0967741935483871
"Lake Forest Park",1,"House Finch",16,31,0.516129032258065
"Lake Forest Park",1,"Killdeer",135,31,4.35483870967742
"Lake Forest Park",1,"Lesser Scaup",5,31,0.161290322580645
"Lake Forest Park",1,"Mallard",88,31,2.83870967741935
"Lake Forest Park",1,"Northern Flicker",1,31,0.032258064516129
"Lake Forest Park",1,"Northern Shoveler",5,31,0.161290322580645
"Lake Forest Park",1,"Pacific Wren",1,31,0.032258064516129
"Lake Forest Park",1,"Pied-billed Grebe",15,31,0.483870967741935
"Lake Forest Park",1,"Ring-billed Gull",6,31,0.193548387096774
"Lake Forest Park",1,"Ring-necked Duck",4,31,0.129032258064516
"Lake Forest Park",1,"Ruby-crowned Kinglet",6,31,0.193548387096774
"Lake Forest Park",1,"Ruddy Duck",1,31,0.032258064516129
"Lake Forest Park",1,"Song Sparrow",1,31,0.032258064516129
"Lake Forest Park",1,"Spotted Sandpiper",1,31,0.032258064516129
"Lake Forest Park",1,"Western Grebe",9,31,0.290322580645161
"Lake Forest Park",2,"American Coot",262,30,8.73333333333333
"Lake Forest Park",2,"American Crow",37,30,1.23333333333333
"Lake Forest Park",2,"American Goldfinch",3,30,0.1
"Lake Forest Park",2,"American Robin",5,30,0.166666666666667
"Lake Forest Park",2,"American Wigeon",23,30,0.766666666666667
"Lake Forest Park",2,"Anna's Hummingbird",3,30,0.1
"Lake Forest Park",2,"Bald Eagle",5,30,0.166666666666667
"Lake Forest Park",2,"Belted Kingfisher",1,30,0.0333333333333333
"Lake Forest Park",2,"Bewick's Wren",1,30,0.0333333333333333
"Lake Forest Park",2,"Black-capped Chickadee",16,30,0.533333333333333
"Lake Forest Park",2,"Bufflehead",58,30,1.93333333333333
"Lake Forest Park",2,"Bushtit",27,30,0.9
"Lake Forest Park",2,"Canada Goose",4,30,0.133333333333333
"Lake Forest Park",2,"Chestnut-backed Chickadee",4,30,0.133333333333333
"Lake Forest Park",2,"Common Goldeneye",3,30,0.1
"Lake Forest Park",2,"Dark-eyed Junco",8,30,0.266666666666667
"Lake Forest Park",2,"Double-crested Cormorant",16,30,0.533333333333333
"Lake Forest Park",2,"Downy Woodpecker",4,30,0.133333333333333
"Lake Forest Park",2,"European Starling",12,30,0.4
"Lake Forest Park",2,"Gadwall",45,30,1.5
"Lake Forest Park",2,"Glaucous-winged Gull",6,30,0.2
"Lake Forest Park",2,"Golden-crowned Kinglet",4,30,0.133333333333333
"Lake Forest Park",2,"Greater Scaup",22,30,0.733333333333333
"Lake Forest Park",2,"Green-winged Teal",10,30,0.333333333333333
"Lake Forest Park",2,"Horned Grebe",1,30,0.0333333333333333
"Lake Forest Park",2,"House Finch",11,30,0.366666666666667
"Lake Forest Park",2,"House Sparrow",2,30,0.0666666666666667
"Lake Forest Park",2,"Killdeer",108,30,3.6
"Lake Forest Park",2,"Lesser Scaup",4,30,0.133333333333333
"Lake Forest Park",2,"Mallard",73,30,2.43333333333333
"Lake Forest Park",2,"Pacific Wren",1,30,0.0333333333333333
"Lake Forest Park",2,"Pied-billed Grebe",4,30,0.133333333333333
"Lake Forest Park",2,"Red-necked Grebe",1,30,0.0333333333333333
"Lake Forest Park",2,"Ring-billed Gull",5,30,0.166666666666667
"Lake Forest Park",2,"Ring-necked Duck",3,30,0.1
"Lake Forest Park",2,"Ruby-crowned Kinglet",5,30,0.166666666666667
"Lake Forest Park",2,"Ruddy Duck",3,30,0.1
"Lake Forest Park",2,"Steller's Jay",1,30,0.0333333333333333
"Lake Forest Park",3,"American Coot",408,29,14.0689655172414
"Lake Forest Park",3,"American Crow",30,29,1.03448275862069
"Lake Forest Park",3,"American Goldfinch",4,29,0.137931034482759
"Lake Forest Park",3,"American Robin",21,29,0.724137931034483
"Lake Forest Park",3,"American Wigeon",54,29,1.86206896551724
"Lake Forest Park",3,"Bald Eagle",6,29,0.206896551724138
"Lake Forest Park",3,"Black-capped Chickadee",16,29,0.551724137931034
"Lake Forest Park",3,"Bufflehead",44,29,1.51724137931034
"Lake Forest Park",3,"Bushtit",1,29,0.0344827586206897
"Lake Forest Park",3,"Chestnut-backed Chickadee",8,29,0.275862068965517
"Lake Forest Park",3,"Common Goldeneye",1,29,0.0344827586206897
"Lake Forest Park",3,"Common Merganser",1,29,0.0344827586206897
"Lake Forest Park",3,"Dark-eyed Junco",6,29,0.206896551724138
"Lake Forest Park",3,"Double-crested Cormorant",12,29,0.413793103448276
"Lake Forest Park",3,"Downy Woodpecker",6,29,0.206896551724138
"Lake Forest Park",3,"European Starling",17,29,0.586206896551724
"Lake Forest Park",3,"Gadwall",19,29,0.655172413793103
"Lake Forest Park",3,"Glaucous-winged Gull",9,29,0.310344827586207
"Lake Forest Park",3,"Golden-crowned Kinglet",4,29,0.137931034482759
"Lake Forest Park",3,"Greater Scaup",66,29,2.27586206896552
"Lake Forest Park",3,"Green-winged Teal",15,29,0.517241379310345
"Lake Forest Park",3,"Hooded Merganser",1,29,0.0344827586206897
"Lake Forest Park",3,"Horned Grebe",1,29,0.0344827586206897
"Lake Forest Park",3,"House Finch",16,29,0.551724137931034
"Lake Forest Park",3,"House Sparrow",1,29,0.0344827586206897
"Lake Forest Park",3,"Killdeer",50,29,1.72413793103448
"Lake Forest Park",3,"Lesser Scaup",6,29,0.206896551724138
"Lake Forest Park",3,"Mallard",62,29,2.13793103448276
"Lake Forest Park",3,"Northern Flicker",6,29,0.206896551724138
"Lake Forest Park",3,"Pacific Wren",2,29,0.0689655172413793
"Lake Forest Park",3,"Pied-billed Grebe",5,29,0.172413793103448
"Lake Forest Park",3,"Red-breasted Sapsucker",1,29,0.0344827586206897
"Lake Forest Park",3,"Ring-billed Gull",2,29,0.0689655172413793
"Lake Forest Park",3,"Ring-necked Duck",7,29,0.241379310344828
"Lake Forest Park",3,"Ruby-crowned Kinglet",7,29,0.241379310344828
"Lake Forest Park",3,"Spotted Towhee",1,29,0.0344827586206897
"Lake Forest Park",4,"American Coot",108,37,2.91891891891892
"Lake Forest Park",4,"American Crow",45,37,1.21621621621622
"Lake Forest Park",4,"American Robin",15,37,0.405405405405405
"Lake Forest Park",4,"Anna's Hummingbird",1,37,0.027027027027027
"Lake Forest Park",4,"Bald Eagle",7,37,0.189189189189189
"Lake Forest Park",4,"Black-capped Chickadee",27,37,0.72972972972973
"Lake Forest Park",4,"Bufflehead",61,37,1.64864864864865
"Lake Forest Park",4,"Bushtit",2,37,0.0540540540540541
"Lake Forest Park",4,"Canada Goose",9,37,0.243243243243243
"Lake Forest Park",4,"Chestnut-backed Chickadee",3,37,0.0810810810810811
"Lake Forest Park",4,"Common Goldeneye",1,37,0.027027027027027
"Lake Forest Park",4,"Common Merganser",12,37,0.324324324324324
"Lake Forest Park",4,"Double-crested Cormorant",10,37,0.27027027027027
"Lake Forest Park",4,"Downy Woodpecker",5,37,0.135135135135135
"Lake Forest Park",4,"European Starling",7,37,0.189189189189189
"Lake Forest Park",4,"Gadwall",2,37,0.0540540540540541
"Lake Forest Park",4,"Glaucous-winged Gull",11,37,0.297297297297297
"Lake Forest Park",4,"Golden-crowned Kinglet",1,37,0.027027027027027
"Lake Forest Park",4,"Great Blue Heron",2,37,0.0540540540540541
"Lake Forest Park",4,"Greater Scaup",165,37,4.45945945945946
"Lake Forest Park",4,"Green-winged Teal",2,37,0.0540540540540541
"Lake Forest Park",4,"House Finch",4,37,0.108108108108108
"Lake Forest Park",4,"House Sparrow",4,37,0.108108108108108
"Lake Forest Park",4,"Killdeer",7,37,0.189189189189189
"Lake Forest Park",4,"Lesser Scaup",6,37,0.162162162162162
"Lake Forest Park",4,"Mallard",45,37,1.21621621621622
"Lake Forest Park",4,"Northern Flicker",2,37,0.0540540540540541
"Lake Forest Park",4,"Pied-billed Grebe",5,37,0.135135135135135
"Lake Forest Park",4,"Pine Siskin",3,37,0.0810810810810811
"Lake Forest Park",4,"Red-winged Blackbird",1,37,0.027027027027027
"Lake Forest Park",4,"Ring-billed Gull",2,37,0.0540540540540541
"Lake Forest Park",4,"Ruby-crowned Kinglet",3,37,0.0810810810810811
"Lake Forest Park",4,"Ruddy Duck",3,37,0.0810810810810811
"Lake Forest Park",4,"Song Sparrow",6,37,0.162162162162162
"Lake Forest Park",4,"Steller's Jay",2,37,0.0540540540540541
"Lake Forest Park",4,"Tree Swallow",7,37,0.189189189189189
"Lake Forest Park",4,"Violet-green Swallow",190,37,5.13513513513514
"Lake Forest Park",4,"Yellow-rumped Warbler",1,37,0.027027027027027
"Lake Forest Park",5,"American Coot",3,38,0.0789473684210526
"Lake Forest Park",5,"American Crow",39,38,1.02631578947368
"Lake Forest Park",5,"American Robin",21,38,0.552631578947368
"Lake Forest Park",5,"Anna's Hummingbird",2,38,0.0526315789473684
"Lake Forest Park",5,"Bald Eagle",2,38,0.0526315789473684
"Lake Forest Park",5,"Band-tailed Pigeon",2,38,0.0526315789473684
"Lake Forest Park",5,"Barn Swallow",53,38,1.39473684210526
"Lake Forest Park",5,"Belted Kingfisher",1,38,0.0263157894736842
"Lake Forest Park",5,"Bewick's Wren",1,38,0.0263157894736842
"Lake Forest Park",5,"Black-capped Chickadee",18,38,0.473684210526316
"Lake Forest Park",5,"Bufflehead",44,38,1.15789473684211
"Lake Forest Park",5,"Canada Goose",6,38,0.157894736842105
"Lake Forest Park",5,"Chestnut-backed Chickadee",2,38,0.0526315789473684
"Lake Forest Park",5,"Common Merganser",3,38,0.0789473684210526
"Lake Forest Park",5,"Double-crested Cormorant",4,38,0.105263157894737
"Lake Forest Park",5,"Downy Woodpecker",3,38,0.0789473684210526
"Lake Forest Park",5,"European Starling",16,38,0.421052631578947
"Lake Forest Park",5,"Gadwall",2,38,0.0526315789473684
"Lake Forest Park",5,"Glaucous-winged Gull",4,38,0.105263157894737
"Lake Forest Park",5,"Golden-crowned Kinglet",3,38,0.0789473684210526
"Lake Forest Park",5,"Greater Scaup",48,38,1.26315789473684
"Lake Forest Park",5,"House Finch",9,38,0.236842105263158
"Lake Forest Park",5,"House Sparrow",16,38,0.421052631578947
"Lake Forest Park",5,"Killdeer",2,38,0.0526315789473684
"Lake Forest Park",5,"Mallard",32,38,0.842105263157895
"Lake Forest Park",5,"Northern Flicker",4,38,0.105263157894737
"Lake Forest Park",5,"Red Crossbill",8,38,0.210526315789474
"Lake Forest Park",5,"Song Sparrow",2,38,0.0526315789473684
"Lake Forest Park",5,"Spotted Sandpiper",1,38,0.0263157894736842
"Lake Forest Park",5,"Steller's Jay",1,38,0.0263157894736842
"Lake Forest Park",5,"Tree Swallow",6,38,0.157894736842105
"Lake Forest Park",5,"Vaux's Swift",3,38,0.0789473684210526
"Lake Forest Park",5,"Violet-green Swallow",41,38,1.07894736842105
"Lake Forest Park",5,"Western Tanager",6,38,0.157894736842105
"Lake Forest Park",5,"White-crowned Sparrow",1,38,0.0263157894736842
"Lake Forest Park",5,"Wilson's Warbler",3,38,0.0789473684210526
"Lake Forest Park",5,"Yellow-rumped Warbler",15,38,0.394736842105263
"Lake Forest Park",6,"American Crow",42,35,1.2
"Lake Forest Park",6,"American Robin",16,35,0.457142857142857
"Lake Forest Park",6,"Anna's Hummingbird",1,35,0.0285714285714286
"Lake Forest Park",6,"Bald Eagle",13,35,0.371428571428571
"Lake Forest Park",6,"Band-tailed Pigeon",4,35,0.114285714285714
"Lake Forest Park",6,"Barn Swallow",33,35,0.942857142857143
"Lake Forest Park",6,"Belted Kingfisher",2,35,0.0571428571428571
"Lake Forest Park",6,"Black-capped Chickadee",9,35,0.257142857142857
"Lake Forest Park",6,"Bonaparte's Gull",2,35,0.0571428571428571
"Lake Forest Park",6,"Bullock's Oriole",1,35,0.0285714285714286
"Lake Forest Park",6,"Bushtit",2,35,0.0571428571428571
"Lake Forest Park",6,"California Gull",11,35,0.314285714285714
"Lake Forest Park",6,"Canada Goose",90,35,2.57142857142857
"Lake Forest Park",6,"Chestnut-backed Chickadee",3,35,0.0857142857142857
"Lake Forest Park",6,"Cliff Swallow",3,35,0.0857142857142857
"Lake Forest Park",6,"Common Merganser",7,35,0.2
"Lake Forest Park",6,"Downy Woodpecker",1,35,0.0285714285714286
"Lake Forest Park",6,"European Starling",59,35,1.68571428571429
"Lake Forest Park",6,"Gadwall",2,35,0.0571428571428571
"Lake Forest Park",6,"Glaucous-winged Gull",7,35,0.2
"Lake Forest Park",6,"Golden-crowned Kinglet",5,35,0.142857142857143
"Lake Forest Park",6,"Great Blue Heron",6,35,0.171428571428571
"Lake Forest Park",6,"Hairy Woodpecker",1,35,0.0285714285714286
"Lake Forest Park",6,"House Finch",6,35,0.171428571428571
"Lake Forest Park",6,"House Sparrow",8,35,0.228571428571429
"Lake Forest Park",6,"Mallard",54,35,1.54285714285714
"Lake Forest Park",6,"Northern Flicker",3,35,0.0857142857142857
"Lake Forest Park",6,"Ring-billed Gull",4,35,0.114285714285714
"Lake Forest Park",6,"Song Sparrow",1,35,0.0285714285714286
"Lake Forest Park",6,"Spotted Towhee",1,35,0.0285714285714286
"Lake Forest Park",6,"Steller's Jay",1,35,0.0285714285714286
"Lake Forest Park",6,"Violet-green Swallow",23,35,0.657142857142857
"Lake Forest Park",6,"Western Wood-Pewee",1,35,0.0285714285714286
"Lake Forest Park",7,"American Crow",64,35,1.82857142857143
"Lake Forest Park",7,"American Robin",20,35,0.571428571428571
"Lake Forest Park",7,"Bald Eagle",9,35,0.257142857142857
"Lake Forest Park",7,"Band-tailed Pigeon",3,35,0.0857142857142857
"Lake Forest Park",7,"Barn Swallow",24,35,0.685714285714286
"Lake Forest Park",7,"Belted Kingfisher",1,35,0.0285714285714286
"Lake Forest Park",7,"Bewick's Wren",2,35,0.0571428571428571
"Lake Forest Park",7,"Black-capped Chickadee",16,35,0.457142857142857
"Lake Forest Park",7,"Bullock's Oriole",1,35,0.0285714285714286
"Lake Forest Park",7,"Bushtit",8,35,0.228571428571429
"Lake Forest Park",7,"Canada Goose",103,35,2.94285714285714
"Lake Forest Park",7,"Cedar Waxwing",12,35,0.342857142857143
"Lake Forest Park",7,"Chestnut-backed Chickadee",4,35,0.114285714285714
"Lake Forest Park",7,"Cliff Swallow",7,35,0.2
"Lake Forest Park",7,"Common Merganser",1,35,0.0285714285714286
"Lake Forest Park",7,"Double-crested Cormorant",1,35,0.0285714285714286
"Lake Forest Park",7,"Downy Woodpecker",5,35,0.142857142857143
"Lake Forest Park",7,"European Starling",12,35,0.342857142857143
"Lake Forest Park",7,"Gadwall",17,35,0.485714285714286
"Lake Forest Park",7,"Glaucous-winged Gull",3,35,0.0857142857142857
"Lake Forest Park",7,"Golden-crowned Kinglet",1,35,0.0285714285714286
"Lake Forest Park",7,"Great Blue Heron",5,35,0.142857142857143
"Lake Forest Park",7,"House Finch",6,35,0.171428571428571
"Lake Forest Park",7,"House Sparrow",20,35,0.571428571428571
"Lake Forest Park",7,"Killdeer",6,35,0.171428571428571
"Lake Forest Park",7,"Mallard",199,35,5.68571428571429
"Lake Forest Park",7,"Pine Siskin",1,35,0.0285714285714286
"Lake Forest Park",7,"Ring-billed Gull",2,35,0.0571428571428571
"Lake Forest Park",7,"Song Sparrow",4,35,0.114285714285714
"Lake Forest Park",7,"Spotted Sandpiper",1,35,0.0285714285714286
"Lake Forest Park",7,"Spotted Towhee",2,35,0.0571428571428571
"Lake Forest Park",7,"Tree Swallow",4,35,0.114285714285714
"Lake Forest Park",7,"Violet-green Swallow",2,35,0.0571428571428571
"Lake Forest Park",7,"Wood Duck",1,35,0.0285714285714286
"Lake Forest Park",8,"American Crow",21,32,0.65625
"Lake Forest Park",8,"American Robin",23,32,0.71875
"Lake Forest Park",8,"Bald Eagle",5,32,0.15625
"Lake Forest Park",8,"Barn Swallow",98,32,3.0625
"Lake Forest Park",8,"Belted Kingfisher",6,32,0.1875
"Lake Forest Park",8,"Bewick's Wren",2,32,0.0625
"Lake Forest Park",8,"Black-capped Chickadee",18,32,0.5625
"Lake Forest Park",8,"Canada Goose",123,32,3.84375
